claim_id,filing_date,claim_amount_gbp,track,defended,disposition_type,disposition_date,days_to_resolution,final_awarded_amount_gbp,case_status,event_observed
GC-2023-02771,2023-06-27,1754.23,Small claims,True,Settled,2023-11-10,136,1138.75,Resolved,1
GC-2023-03161,2023-06-27,7084.6,Small claims,False,Default Judgment,2023-09-02,67,7084.6,Resolved,1
GC-2023-00211,2023-06-27,4878.64,Small claims,True,Settled,2024-02-09,227,2428.12,Resolved,1
GC-2023-04879,2023-06-27,2307.8,Small claims,False,Default Judgment,2023-08-06,40,2307.8,Resolved,1
GC-2023-04171,2023-06-27,1471.72,Small claims,False,Paid or discontinued,2023-08-03,37,1127.6,Resolved,1
GC-2023-00459,2023-06-27,385.42,Small claims,False,Paid or discontinued,2023-08-07,41,313.92,Resolved,1
GC-2023-03100,2023-06-27,2042.96,Small claims,False,Default Judgment,2023-09-04,69,2042.96,Resolved,1
GC-2023-02216,2023-06-27,9797.19,Small claims,False,Default Judgment,2023-08-19,53,9797.19,Resolved,1
GC-2023-00819,2023-06-27,961.4,Small claims,False,Paid or discontinued,2023-07-24,27,385.86,Resolved,1
GC-2023-02214,2023-06-27,5569.68,Small claims,False,Paid or discontinued,2023-07-17,20,4904.02,Resolved,1
GC-2023-00876,2023-06-27,1320.47,Small claims,False,Default Judgment,2023-10-12,107,1320.47,Resolved,1
GC-2023-03449,2023-06-27,4029.35,Small claims,False,Default Judgment,2023-09-09,74,4029.35,Resolved,1
GC-2023-00604,2023-06-27,3836.69,Small claims,False,Default Judgment,2023-07-29,32,3836.69,Resolved,1
GC-2023-03831,2023-06-27,4955.38,Small claims,False,Default Judgment,2023-08-14,48,4955.38,Resolved,1
GC-2023-00606,2023-06-28,1836.14,Small claims,False,Default Judgment,2023-08-14,47,1836.14,Resolved,1
GC-2023-02537,2023-06-28,8371.11,Small claims,False,Paid or discontinued,2023-08-10,43,4185.69,Resolved,1
GC-2023-00249,2023-06-28,2220.35,Small claims,False,Default Judgment,2023-09-20,84,2220.35,Resolved,1
GC-2023-01428,2023-06-28,604.78,Small claims,False,Default Judgment,2023-08-15,48,604.78,Resolved,1
GC-2023-01695,2023-06-28,33385.94,Fast/multi-track,False,Default Judgment,2023-09-01,65,33385.94,Resolved,1
GC-2023-04514,2023-06-28,5474.23,Small claims,False,Paid or discontinued,2023-07-14,16,5325.01,Resolved,1
GC-2023-02006,2023-06-28,6262.83,Small claims,True,Settled,2023-09-14,78,357.29,Resolved,1
GC-2023-02008,2023-06-28,1825.12,Small claims,False,Default Judgment,2023-09-12,76,1825.12,Resolved,1
GC-2023-02226,2023-06-28,5798.17,Small claims,False,Paid or discontinued,2023-08-26,59,4884.63,Resolved,1
GC-2023-01039,2023-06-29,2276.6,Small claims,False,Paid or discontinued,2023-08-04,36,1148.08,Resolved,1
GC-2023-03893,2023-06-29,4792.98,Small claims,False,Default Judgment,2023-09-12,75,4792.98,Resolved,1
GC-2023-03856,2023-06-29,772.23,Small claims,False,Paid or discontinued,2023-09-16,79,468.73,Resolved,1
GC-2023-00304,2023-06-29,2761.19,Small claims,False,Default Judgment,2023-08-22,54,2761.19,Resolved,1
GC-2023-01887,2023-06-29,731.58,Small claims,False,Default Judgment,2023-08-14,46,731.58,Resolved,1
GC-2023-04156,2023-06-29,3819.4,Small claims,False,Default Judgment,2023-09-19,82,3819.4,Resolved,1
GC-2023-01528,2023-06-29,1000.89,Small claims,False,Paid or discontinued,2023-07-23,24,926.28,Resolved,1
GC-2023-00478,2023-06-29,320.0,Small claims,False,Paid or discontinued,2023-08-09,41,173.07,Resolved,1
GC-2023-03906,2023-06-29,3301.77,Small claims,False,Default Judgment,2023-08-22,54,3301.77,Resolved,1
GC-2023-04214,2023-06-29,327.88,Small claims,False,Default Judgment,2023-09-13,76,327.88,Resolved,1
GC-2023-02878,2023-06-29,11914.71,Fast/multi-track,False,Default Judgment,2023-09-04,67,11914.71,Resolved,1
GC-2023-00105,2023-06-30,3509.57,Small claims,True,Settled,2023-10-28,120,1953.36,Resolved,1
GC-2023-04993,2023-06-30,4226.13,Small claims,False,Paid or discontinued,2023-08-29,60,1629.06,Resolved,1
GC-2023-05012,2023-06-30,3848.27,Small claims,False,Paid or discontinued,2023-08-03,34,2900.42,Resolved,1
GC-2023-01856,2023-06-30,869.11,Small claims,False,Paid or discontinued,2023-07-25,25,607.56,Resolved,1
GC-2023-04076,2023-06-30,1225.87,Small claims,False,Default Judgment,2023-11-11,134,1225.87,Resolved,1
GC-2023-02368,2023-06-30,1327.25,Small claims,False,Default Judgment,2023-08-15,46,1327.25,Resolved,1
GC-2023-03742,2023-06-30,19607.23,Fast/multi-track,False,Default Judgment,2023-08-24,55,19607.23,Resolved,1
GC-2023-00150,2023-06-30,2113.38,Small claims,False,Paid or discontinued,2023-08-09,40,1337.99,Resolved,1
GC-2023-02488,2023-06-30,3014.1,Small claims,False,Default Judgment,2023-09-14,76,3014.1,Resolved,1
GC-2023-00674,2023-06-30,3059.61,Small claims,False,Default Judgment,2023-07-31,31,3059.61,Resolved,1
GC-2023-01260,2023-06-30,4761.28,Small claims,False,Default Judgment,2023-09-01,63,4761.28,Resolved,1
GC-2023-03653,2023-07-01,2566.54,Small claims,False,Default Judgment,2023-08-29,59,2566.54,Resolved,1
GC-2023-00133,2023-07-01,5521.46,Small claims,True,Trial Judgment,2023-12-17,169,4472.27,Resolved,1
GC-2023-04903,2023-07-01,3503.89,Small claims,False,Paid or discontinued,2023-08-26,56,2856.21,Resolved,1
GC-2023-01679,2023-07-01,2015.25,Small claims,False,Paid or discontinued,2023-08-01,31,976.34,Resolved,1
GC-2023-01969,2023-07-01,1562.53,Small claims,False,Paid or discontinued,2023-08-09,39,1506.75,Resolved,1
GC-2023-01005,2023-07-01,2058.58,Small claims,False,Paid or discontinued,2023-09-03,64,1402.93,Resolved,1
GC-2023-04133,2023-07-01,12909.32,Fast/multi-track,True,Settled,2024-06-03,338,7273.09,Resolved,1
GC-2023-03629,2023-07-01,356.66,Small claims,False,Paid or discontinued,2023-08-03,33,191.17,Resolved,1
GC-2023-01939,2023-07-01,3920.69,Small claims,True,Trial Judgment,2023-11-15,137,2142.64,Resolved,1
GC-2023-03274,2023-07-01,716.46,Small claims,True,Settled,2023-09-12,73,437.17,Resolved,1
GC-2023-04668,2023-07-01,2608.19,Small claims,False,Default Judgment,2023-08-03,33,2608.19,Resolved,1
GC-2023-03882,2023-07-01,1579.68,Small claims,False,Paid or discontinued,2023-07-30,29,1076.09,Resolved,1
GC-2023-00759,2023-07-01,2365.01,Small claims,False,Paid or discontinued,2023-07-30,29,1862.0,Resolved,1
GC-2023-02738,2023-07-01,3243.99,Small claims,False,Paid or discontinued,2023-08-29,59,3049.89,Resolved,1
GC-2023-03643,2023-07-01,2450.83,Small claims,False,Default Judgment,2023-08-10,40,2450.83,Resolved,1
GC-2023-01544,2023-07-01,2720.62,Small claims,False,Default Judgment,2023-08-07,37,2720.62,Resolved,1
GC-2023-00678,2023-07-02,3659.28,Small claims,False,Paid or discontinued,2023-07-30,28,1165.08,Resolved,1
GC-2023-01749,2023-07-02,6725.44,Small claims,False,Default Judgment,2023-08-31,60,6725.44,Resolved,1
GC-2023-04627,2023-07-02,456.19,Small claims,False,Default Judgment,2023-09-16,76,456.19,Resolved,1
GC-2023-03054,2023-07-02,2558.01,Small claims,True,Settled,2023-11-21,142,1853.82,Resolved,1
GC-2023-03174,2023-07-02,449.74,Small claims,False,Default Judgment,2023-10-15,105,449.74,Resolved,1
GC-2023-03656,2023-07-02,2529.96,Small claims,False,Paid or discontinued,2023-08-01,30,1562.79,Resolved,1
GC-2023-03432,2023-07-02,639.43,Small claims,False,Default Judgment,2023-08-01,30,639.43,Resolved,1
GC-2023-00457,2023-07-02,658.75,Small claims,False,Paid or discontinued,2023-07-25,23,292.08,Resolved,1
GC-2023-01096,2023-07-02,1226.62,Small claims,True,Settled,2023-11-29,150,1074.59,Resolved,1
GC-2023-04516,2023-07-03,6060.7,Small claims,False,Default Judgment,2023-08-25,53,6060.7,Resolved,1
GC-2023-04911,2023-07-03,692.85,Small claims,False,Paid or discontinued,2023-07-28,25,330.59,Resolved,1
GC-2023-02631,2023-07-03,1967.84,Small claims,False,Default Judgment,2023-08-27,55,1967.84,Resolved,1
GC-2023-02441,2023-07-03,2874.18,Small claims,False,Default Judgment,2023-08-30,58,2874.18,Resolved,1
GC-2023-02985,2023-07-03,1533.47,Small claims,False,Paid or discontinued,2023-09-05,64,857.09,Resolved,1
GC-2023-02213,2023-07-03,957.95,Small claims,False,Paid or discontinued,2023-07-16,13,759.79,Resolved,1
GC-2023-01568,2023-07-03,13382.39,Fast/multi-track,False,Default Judgment,2023-07-28,25,13382.39,Resolved,1
GC-2023-02862,2023-07-03,586.66,Small claims,False,Default Judgment,2023-08-09,37,586.66,Resolved,1
GC-2023-01284,2023-07-03,2092.93,Small claims,False,Default Judgment,2023-08-21,49,2092.93,Resolved,1
GC-2023-04709,2023-07-03,4640.23,Small claims,False,Default Judgment,2023-08-04,32,4640.23,Resolved,1
GC-2023-03014,2023-07-04,1834.33,Small claims,True,Settled,2023-11-06,125,697.93,Resolved,1
GC-2023-04102,2023-07-04,1536.26,Small claims,False,Default Judgment,2023-08-10,37,1536.26,Resolved,1
GC-2023-00189,2023-07-04,1565.41,Small claims,False,Paid or discontinued,2023-07-20,16,646.02,Resolved,1
GC-2023-01259,2023-07-04,3506.91,Small claims,False,Default Judgment,2023-08-13,40,3506.91,Resolved,1
GC-2023-00212,2023-07-04,39397.49,Fast/multi-track,False,Paid or discontinued,2023-07-17,13,30256.93,Resolved,1
GC-2023-02807,2023-07-04,332.19,Small claims,False,Default Judgment,2023-08-25,52,332.19,Resolved,1
GC-2023-03336,2023-07-04,2545.07,Small claims,False,Paid or discontinued,2023-08-17,44,2169.36,Resolved,1
GC-2023-01326,2023-07-04,4886.1,Small claims,False,Paid or discontinued,2023-08-10,37,3398.53,Resolved,1
GC-2023-04020,2023-07-04,35251.87,Fast/multi-track,False,Default Judgment,2023-08-27,54,35251.87,Resolved,1
GC-2023-02708,2023-07-05,3782.29,Small claims,False,Default Judgment,2023-08-22,48,3782.29,Resolved,1
GC-2023-03346,2023-07-05,5266.9,Small claims,False,Paid or discontinued,2023-08-06,32,1280.35,Resolved,1
GC-2023-02943,2023-07-05,773.94,Small claims,False,Default Judgment,2023-09-02,59,773.94,Resolved,1
GC-2023-04433,2023-07-05,2346.82,Small claims,False,Default Judgment,2023-08-12,38,2346.82,Resolved,1
GC-2023-03121,2023-07-05,1609.18,Small claims,False,Default Judgment,2023-08-12,38,1609.18,Resolved,1
GC-2023-01189,2023-07-05,18070.53,Fast/multi-track,False,Paid or discontinued,2023-08-02,28,10959.26,Resolved,1
GC-2023-00978,2023-07-05,860.42,Small claims,False,Paid or discontinued,2023-08-18,44,400.74,Resolved,1
GC-2023-03561,2023-07-05,1147.54,Small claims,False,Default Judgment,2023-08-12,38,1147.54,Resolved,1
GC-2023-03772,2023-07-05,1314.11,Small claims,False,Default Judgment,2023-08-26,52,1314.11,Resolved,1
GC-2023-04885,2023-07-05,128.3,Small claims,False,Default Judgment,2023-08-03,29,128.3,Resolved,1
GC-2023-04279,2023-07-05,1085.8,Small claims,False,Default Judgment,2023-08-23,49,1085.8,Resolved,1
GC-2023-04764,2023-07-05,11138.57,Fast/multi-track,False,Default Judgment,2023-08-23,49,11138.57,Resolved,1
GC-2023-00688,2023-07-05,5263.86,Small claims,False,Paid or discontinued,2023-08-22,48,1590.42,Resolved,1
GC-2023-02558,2023-07-05,11448.45,Fast/multi-track,False,Paid or discontinued,2023-08-26,52,9306.24,Resolved,1
GC-2023-02760,2023-07-05,436.44,Small claims,False,Default Judgment,2023-10-30,117,436.44,Resolved,1
GC-2023-01433,2023-07-05,498.67,Small claims,False,Default Judgment,2023-08-14,40,498.67,Resolved,1
GC-2023-01580,2023-07-05,8358.33,Small claims,False,Paid or discontinued,2023-08-10,36,3206.39,Resolved,1
GC-2023-03612,2023-07-06,1032.23,Small claims,False,Default Judgment,2023-08-10,35,1032.23,Resolved,1
GC-2023-04585,2023-07-06,1406.59,Small claims,False,Paid or discontinued,2023-07-20,14,482.19,Resolved,1
GC-2023-00422,2023-07-06,816.46,Small claims,False,Default Judgment,2023-09-10,66,816.46,Resolved,1
GC-2023-01336,2023-07-06,3501.98,Small claims,False,Default Judgment,2023-08-26,51,3501.98,Resolved,1
GC-2023-01279,2023-07-06,1900.08,Small claims,False,Default Judgment,2023-08-22,47,1900.08,Resolved,1
GC-2023-03928,2023-07-06,379.0,Small claims,False,Paid or discontinued,2023-08-02,27,179.17,Resolved,1
GC-2023-04851,2023-07-06,26419.64,Fast/multi-track,False,Paid or discontinued,2023-08-05,30,24236.55,Resolved,1
GC-2023-02184,2023-07-06,7952.07,Small claims,True,Settled,2023-11-04,121,2474.66,Resolved,1
GC-2023-00430,2023-07-06,31689.15,Fast/multi-track,False,Default Judgment,2023-08-20,45,31689.15,Resolved,1
GC-2023-03828,2023-07-06,21563.25,Fast/multi-track,True,Settled,2024-03-07,245,7502.81,Resolved,1
GC-2023-03221,2023-07-06,4014.06,Small claims,True,Settled,2023-11-10,127,1865.31,Resolved,1
GC-2023-01298,2023-07-06,9759.42,Small claims,True,Settled,2023-12-12,159,6357.89,Resolved,1
GC-2023-01013,2023-07-07,108.22,Small claims,False,Default Judgment,2023-09-20,75,108.22,Resolved,1
GC-2023-04708,2023-07-07,2261.28,Small claims,False,Default Judgment,2023-08-26,50,2261.28,Resolved,1
GC-2023-00980,2023-07-07,147.89,Small claims,False,Default Judgment,2023-09-08,63,147.89,Resolved,1
GC-2023-03010,2023-07-07,1842.13,Small claims,False,Paid or discontinued,2023-08-06,30,1546.34,Resolved,1
GC-2023-02670,2023-07-07,1413.64,Small claims,False,Default Judgment,2023-10-02,87,1413.64,Resolved,1
GC-2023-01772,2023-07-07,5367.64,Small claims,False,Paid or discontinued,2023-08-18,42,4363.28,Resolved,1
GC-2023-03172,2023-07-07,148.16,Small claims,False,Paid or discontinued,2023-08-10,34,92.13,Resolved,1
GC-2023-00732,2023-07-07,9401.21,Small claims,False,Paid or discontinued,2023-07-26,19,6407.42,Resolved,1
GC-2023-03782,2023-07-07,2034.26,Small claims,False,Paid or discontinued,2023-07-31,24,1871.91,Resolved,1
GC-2023-04940,2023-07-07,19833.54,Fast/multi-track,True,Settled,2024-03-10,247,15968.56,Resolved,1
GC-2023-04407,2023-07-07,1739.33,Small claims,False,Paid or discontinued,2023-08-14,38,895.09,Resolved,1
GC-2023-01525,2023-07-07,5769.8,Small claims,False,Paid or discontinued,2023-08-26,50,4832.38,Resolved,1
GC-2023-01527,2023-07-07,3617.21,Small claims,True,Settled,2024-01-01,178,1458.39,Resolved,1
GC-2023-03475,2023-07-07,377.99,Small claims,False,Paid or discontinued,2023-08-26,50,261.42,Resolved,1
GC-2023-00815,2023-07-07,1184.27,Small claims,False,Paid or discontinued,2023-08-27,51,1084.67,Resolved,1
GC-2023-03388,2023-07-08,4404.81,Small claims,False,Default Judgment,2023-10-23,107,4404.81,Resolved,1
GC-2023-00652,2023-07-08,2103.79,Small claims,False,Paid or discontinued,2023-08-30,53,1447.14,Resolved,1
GC-2023-00938,2023-07-08,26181.29,Fast/multi-track,True,Settled,2025-06-15,708,15817.87,Resolved,1
GC-2023-03938,2023-07-08,1080.65,Small claims,False,Default Judgment,2023-08-21,44,1080.65,Resolved,1
GC-2023-03140,2023-07-08,536.1,Small claims,False,Default Judgment,2023-09-04,58,536.1,Resolved,1
GC-2023-03730,2023-07-08,557.56,Small claims,False,Paid or discontinued,2023-08-10,33,209.09,Resolved,1
GC-2023-01151,2023-07-08,9656.68,Small claims,False,Paid or discontinued,2023-08-20,43,8607.43,Resolved,1
GC-2023-01066,2023-07-08,1426.08,Small claims,False,Paid or discontinued,2023-07-28,20,1047.24,Resolved,1
GC-2023-03182,2023-07-08,5815.97,Small claims,True,Trial Judgment,2024-01-18,194,0.0,Resolved,1
GC-2023-00664,2023-07-08,3457.7,Small claims,True,Settled,2023-10-29,113,1158.82,Resolved,1
GC-2023-00417,2023-07-08,604.56,Small claims,False,Paid or discontinued,2023-08-09,32,545.93,Resolved,1
GC-2023-03323,2023-07-08,432.76,Small claims,False,Default Judgment,2023-08-26,49,432.76,Resolved,1
GC-2023-02039,2023-07-08,1541.37,Small claims,False,Default Judgment,2023-09-08,62,1541.37,Resolved,1
GC-2023-04347,2023-07-08,860.07,Small claims,False,Default Judgment,2023-10-03,87,860.07,Resolved,1
GC-2023-01471,2023-07-08,25175.02,Fast/multi-track,True,Settled,2024-02-05,212,2151.75,Resolved,1
GC-2023-01111,2023-07-08,656.13,Small claims,False,Paid or discontinued,2023-09-02,56,447.35,Resolved,1
GC-2023-04002,2023-07-08,1571.16,Small claims,False,Paid or discontinued,2023-08-19,42,701.85,Resolved,1
GC-2023-01947,2023-07-08,656.38,Small claims,False,Paid or discontinued,2023-08-09,32,300.27,Resolved,1
GC-2023-03439,2023-07-09,283.54,Small claims,False,Paid or discontinued,2023-08-10,32,166.87,Resolved,1
GC-2023-02223,2023-07-09,9475.87,Small claims,False,Default Judgment,2023-09-15,68,9475.87,Resolved,1
GC-2023-03942,2023-07-09,16260.06,Fast/multi-track,False,Default Judgment,2023-09-10,63,16260.06,Resolved,1
GC-2023-02682,2023-07-09,11441.51,Fast/multi-track,False,Default Judgment,2023-09-05,58,11441.51,Resolved,1
GC-2023-01532,2023-07-09,3077.9,Small claims,True,Settled,2023-09-15,68,703.63,Resolved,1
GC-2023-00165,2023-07-09,1873.23,Small claims,False,Default Judgment,2023-08-15,37,1873.23,Resolved,1
GC-2023-04981,2023-07-09,10051.96,Fast/multi-track,True,Settled,2024-02-04,210,3515.22,Resolved,1
GC-2023-03018,2023-07-09,4585.25,Small claims,False,Default Judgment,2023-08-25,47,4585.25,Resolved,1
GC-2023-04367,2023-07-09,351.69,Small claims,False,Paid or discontinued,2023-08-12,34,238.9,Resolved,1
GC-2023-04355,2023-07-09,425.81,Small claims,False,Default Judgment,2023-08-15,37,425.81,Resolved,1
GC-2023-01852,2023-07-10,2383.78,Small claims,False,Default Judgment,2023-08-23,44,2383.78,Resolved,1
GC-2023-01240,2023-07-10,3751.91,Small claims,False,Paid or discontinued,2023-08-30,51,1147.85,Resolved,1
GC-2023-03512,2023-07-10,1010.68,Small claims,False,Paid or discontinued,2023-08-03,24,741.45,Resolved,1
GC-2023-04215,2023-07-10,1271.27,Small claims,False,Paid or discontinued,2023-09-01,53,1007.93,Resolved,1
GC-2023-01434,2023-07-10,29314.82,Fast/multi-track,False,Default Judgment,2023-09-01,53,29314.82,Resolved,1
GC-2023-00480,2023-07-10,2969.4,Small claims,False,Paid or discontinued,2023-08-04,25,1488.15,Resolved,1
GC-2023-04498,2023-07-10,1960.82,Small claims,False,Default Judgment,2023-08-19,40,1960.82,Resolved,1
GC-2023-00884,2023-07-10,1283.37,Small claims,False,Default Judgment,2023-09-03,55,1283.37,Resolved,1
GC-2023-02965,2023-07-10,943.05,Small claims,False,Default Judgment,2023-10-13,95,943.05,Resolved,1
GC-2023-01251,2023-07-10,2624.88,Small claims,False,Default Judgment,2023-08-14,35,2624.88,Resolved,1
GC-2023-04659,2023-07-10,602.76,Small claims,False,Default Judgment,2023-08-16,37,602.76,Resolved,1
GC-2023-02392,2023-07-10,16302.82,Fast/multi-track,False,Paid or discontinued,2023-09-04,56,11892.91,Resolved,1
GC-2023-00106,2023-07-10,92460.25,Fast/multi-track,False,Paid or discontinued,2023-08-24,45,51802.66,Resolved,1
GC-2023-04655,2023-07-11,9719.19,Small claims,True,Trial Judgment,2023-10-16,97,0.0,Resolved,1
GC-2023-00644,2023-07-11,14009.86,Fast/multi-track,False,Default Judgment,2023-08-16,36,14009.86,Resolved,1
GC-2023-03427,2023-07-11,1740.58,Small claims,False,Paid or discontinued,2023-08-26,46,1554.73,Resolved,1
GC-2023-01302,2023-07-11,1384.1,Small claims,False,Paid or discontinued,2023-08-03,23,721.44,Resolved,1
GC-2023-03297,2023-07-11,164.48,Small claims,False,Paid or discontinued,2023-08-17,37,131.61,Resolved,1
GC-2023-01429,2023-07-11,26296.96,Fast/multi-track,False,Default Judgment,2023-09-22,73,26296.96,Resolved,1
GC-2023-03851,2023-07-11,2108.28,Small claims,False,Paid or discontinued,2023-08-05,25,1924.62,Resolved,1
GC-2023-01770,2023-07-11,1873.88,Small claims,False,Default Judgment,2023-09-08,59,1873.88,Resolved,1
GC-2023-02895,2023-07-11,4554.09,Small claims,False,Default Judgment,2023-08-18,38,4554.09,Resolved,1
GC-2023-00049,2023-07-11,6368.64,Small claims,False,Default Judgment,2023-09-02,53,6368.64,Resolved,1
GC-2023-04922,2023-07-12,3290.38,Small claims,False,Paid or discontinued,2023-08-14,33,1859.04,Resolved,1
GC-2023-00307,2023-07-12,12302.63,Fast/multi-track,True,Settled,2023-10-17,97,2482.5,Resolved,1
GC-2023-01368,2023-07-12,6191.05,Small claims,False,Paid or discontinued,2023-08-11,30,4471.73,Resolved,1
GC-2023-04769,2023-07-12,7584.92,Small claims,False,Default Judgment,2023-08-19,38,7584.92,Resolved,1
GC-2023-02236,2023-07-12,2633.82,Small claims,True,Settled,2023-11-10,121,1116.16,Resolved,1
GC-2023-03535,2023-07-12,1710.79,Small claims,False,Default Judgment,2023-08-16,35,1710.79,Resolved,1
GC-2023-01874,2023-07-12,1554.43,Small claims,False,Paid or discontinued,2023-08-26,45,1059.57,Resolved,1
GC-2023-04592,2023-07-12,1020.58,Small claims,False,Default Judgment,2023-08-25,44,1020.58,Resolved,1
GC-2023-02667,2023-07-12,457.96,Small claims,False,Default Judgment,2023-10-02,82,457.96,Resolved,1
GC-2023-01261,2023-07-12,19796.18,Fast/multi-track,False,Default Judgment,2023-08-30,49,19796.18,Resolved,1
